text,label
cooked whole eggs whole eggs milk corn starch sea salt pepper water sharp cheddar cheese pasteurized milk cultures salt enzymes annatto color rice flour eggs tapioca starch rice starch uncured bacon no nitrites or nitrates added except those naturally occurring in celery powder and sea salt pork sea salt cane sugar celery powder spices potatoes brown rice flour nonfat milk palm oil contains less than of canola oil salt corn starch xanthan gum guar gum black pepper,haram
organic chicken water organic spices including organic parika sea salt organic dehydrated garlic including powder natural oleoresin paprika organic spice extractives stuffed in a natural pork casing,haram
toppings sauce water tomato paste soybean oil modified food starch salt seasoning salt paprika spices onion powder garlic powder parmesan cheese pasteurized cultured partskim milk salt enzymes spices garlic powder xanthan gum cheeses low moisture partskim mozzarella cheese pasteurized partskim milk cheese cultures salt enzymes grated parmesan cheese parmesan cheese pasteurized partskim milk cheese cultures salt enzymes cellulose anticaking grated romano cheese romano cheese made from cows milk pasteurized milk cheese cultures salt enzymes cellulose anticaking pepperoni made with pork chicken and beef pork mechanically separated chicken beef salt spices dextrose lactic acid starter culture oleoresin of paprika sodium ascorbate flavoring sodium nitrite bha bht citric acid fully cooked hot ham capicola water added coated with dextrose flavoring and oleoresin of paprika cured with water salt sugar contains or less of sodium lactate sodium phosphate sodium diacetate sodium erythorbate sodium nitrite cooked italian style pizza topping sausage pork mechanically separated chicken spices salt water sugar paprika flavorings sodium phosphates water textured vegetable protein soy flour soy protein concentrate caramel color fully cooked bacon topping bacon cured with water salt sugar sodium phosphate sodium erythorbate sodium nitrite dehydrated garlic spice crust wheat flour water soybean oil yeast sugar salt dough conditioner wheat flour ascorbic acid enzymes,haram
pork water sea salt spices potato starch yeast extract brown sugar cultured celery powder paprika garlic powder,haram
pork sea salt hot chili pepper chili pepper spices dextrose sodium ascorbate sodium nitrite potassium nitrate lactic acid starter culture garlic powder,haram
pork sea salt vegetable and fruit extracts celery carrot blueberry dextrose spices lactic acid starter culture garlic powder,haram
pork beer salt dextrose spices spice extractives natural flavors vinegar encased in natural hog casing,haram
salad romaine lettuce grilled chicken breast chicken breast with rib meat water potato starch salt sugar granulated garlic black pepper tomatoes cucumber eggs bacon pieces pork water salt sugar cultured celery powder natural flavor water natural flavors dressing canola oil water red wine vinegar honey pomace olive oil refined pomace olive oil extra virgin olive oil dijon mustard water mustard seeds vinegar salt shallots basil thyme kosher salt lemon juice garlic black pepper,haram
low moisture part skim mozzarella cheese pasteurized part skim milk cheese cultures salt enzymes powdered cellulose to prevent caking crust wheat flour water soybean oil yeast salt calcium propionate preservative sugar lcysteine sauce vine ripened fresh tomatoes salt garlic powder dehydrated onion oregano basil fennel black pepper red pepper citric acid pepperoni pork and beef salt contains or less of water dextrose spices lactic acid stater culture oleoresin of paprika garlic powder sodium nitrite preservative bha bht and citric acid to protect flavor romano cheese pasteurized cows milk cheese cultures salt enzymes oregano,haram
crust wheat flour water soybean oil palm oil sugar bread crumbs wheat flour sugar yeast salt salt yeast garlic sodium bicarbonate sodium aluminum phosphate lcysteine soy lecithin processing aid sauce water tomatoes seasoning sugar salt dehydrated garlic and onion spices natural flavor sugar low moisture whole milk mozzarella cheese pasteurized milk cheese cultures salt enzymes pepperoni pork beef salt dextrose contains or less of the following spices oleoresin of paprika flavoring lactic acid starter culture sodium nitrite bha bht citric acid may contain garlic powder sodium ascorbate parmesan cheese pasteurized milk cheese cultures salt rennet romano cheese pasteurized milk cheese cultures salt rennet,haram
pork pork fat pork skin pork liver water salt dried onion white pepper pimento powder,haram
crust wheat flour water soybean oil yeast salt calcium propionate preservative sugar lcysteine low moisture part skim mozzarella cheese pasteurized part skim milk cheese cultures salt enzymes powdered cellulose to prevent caking sauce vine ripened fresh tomatoes salt garlic powder dehydrated onion oregano basil fennel black pepper red pepper citric acid italian sausage pork water salt spices flavorings paprika mushrooms pepperoni pork and beef salt contains or less of water dextrose spices lactic acid stater culture oleoresin of paprika garlic powder sodium nitrite preservative bha bht and citric acid to protect flavor green bell pepper onions romano cheese pasteurized cows milk cheese cultures salt enzymes oregano,haram
fresh mozzarella cheese pasteurized milk vinegar enzymes salt prosciutto pork sea salt basil,haram
tomatoes tomato puree water cooked enriched spaghetti water enriched wheat flour durum wheat semolina niacin reduced iron thiamine mononitrate vitamin b riboflavin vitamin b folic acid wheat protein isolate wheat gluten sodium phosphate lactic acid glyceryl monostearate meatballs pork chicken mechanically separated chicken beef water crackermeal enriched wheat flour bleached wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid may contain guar gum soy protein concentrate salt caramel color flavorings soybean oil citric acid water high fructose corn syrup less than of modified corn starch salt dehydrated onion hydrolyzed corn and wheat gluten and soy protein citric acid flavorings enzyme modified cheese cheddar cheese pasteurized milk cultures salt enzymes water sodium phosphate xanthan gum,haram
filling water whole liquid eggs swiss cheese pasteurized milk cheese cultures salt enzymes potato starch corn starch dextrose calcium sulfate powdered cellulose to prevent caking mayonnaise soybean oil egg yolks vinegar water sugar salt spices and natural flavor onions cooked ham of weight is added ingredients cured with water salt dextrose corn syrup vinegar potassium chloride sodium phosphate sodium erythorbate sodium nitrate modified food starch fully cooked bacon bits pork water sea salt cane sugar cultured celery juice natural flavor heavy cream hot sauce aged cayenne red peppers distilled vinegar water salt natural flavor garlic powder salt nisin crust enriched wheat flour with niacin iron thiamine riboflavin folic acid palm oil water whole eggs salt,haram
pork sea salt dextrose spices sodium ascorbate flavors sodium nitrite potassium nitrate lactic acid starter culture,haram
pork water corn syrup and less than of the following salt pork broth with natural flavorings dextrose lemon juice powder corn syrup solids lemon juice solids and natural flavors natural flavors bha propyl gallate citric acid collagen casing,haram
pork water and less than of the following pork broth with natural flavorings salt natural sugar spices natural flavors extractives of paprika,haram
pork brown sugar water and less than of the following salt dextrose honey powder cane sugar honey sugar natural flavors bha proply gallate citric acid collagen casing,haram
pork water and less than of the following salt pork broth with natural flavorings maple syrup corn syrup natural flavors savory maple and spice extractives dextrose natural flavor bha propyl gallate citric acid collagen casing,haram
pork asian sesame seasoning sugar brown sugar sesame seeds rice starch dehydrated tamari soy sauce soybeans salt sugar maltodextrin yeast extract onion powder toasted sesame oil natural flavors dehydrated garlic dextrose natural flavors including ginger spice salt white distilled vinegar water salt,haram
pork water corn syrup and less than of the following pork broth with natural flavorings salt dextrose spices natural flavor extractives of paprika bha propyl gallate citric acid,haram
